sample	sequence_id	v_call	j_call	v_aa_identity	j_aa_identity	bad_v	bad_j	bad_v_identity	bad_j_identity	bad_v_evalue	bad_j_evalue
ERR346596	ERR346596.443162	ki4	JK4	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.443205	J558.5	JH4	92.857	75.000	False	True	False	True	False	False
ERR346596	ERR346596.443299	SM7.1.44,SM7.2.49,VHSM7.a3.93	JH2	80.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.443288	J558.70pg.171,J558.n	JH4	93.878	43.750	False	True	False	True	False	False
ERR346596	ERR346596.443456	J558.70pg.171,J558.n	JH4	82.105	100.000	True	False	True	False	False	False
ERR346596	ERR346596.443517	V102	JH2	84.783	93.333	True	False	True	False	False	False
ERR346596	ERR346596.443647	VHQ52.a2.4	JH2	55.208	100.000	True	False	True	False	False	False
ERR346596	ERR346596.443916	J558.83.189	JH2	47.917	100.000	True	False	True	False	False	False
ERR346596	ERR346596.443870	J558.5	JH4	94.898	81.250	False	True	False	True	False	False
ERR346596	ERR346596.443929	J558.h	JH2	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.443954	7183.2.3,VH7183.a2.3	JH3	10.309	100.000	True	False	True	False	False	False
ERR346596	ERR346596.444193	VHQ52.a27.79,VOx-1	JH2	95.876	16.667	False	True	False	True	False	False
ERR346596	ERR346596.444259	VHQ52.a27.79	JH1	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.444319	J558.5	JH4	98.980	82.353	False	True	False	True	False	False
ERR346596	ERR346596.444333	VH7183.a4.6,VHD6.96	JH4	15.464	92.857	True	False	True	False	False	False
ERR346596	ERR346596.444462	J558.14pg.104		71.429		True	False	True	False	False	False
ERR346596	ERR346596.444589	J558.35	JH2	74.737	100.000	True	False	True	False	False	False
ERR346596	ERR346596.444699	VH7183.7b	JH3	64.948	100.000	True	False	True	False	False	False
ERR346596	ERR346596.444612	J558.45	JH1	63.918	100.000	True	False	True	False	False	False
ERR346596	ERR346596.444800	J558.29,J558.30,J558.4.93	JH2	100.000	75.000	False	True	False	True	False	False
ERR346596	ERR346596.444819	J558.h	JH4	84.783	100.000	True	False	True	False	False	False
ERR346596	ERR346596.444980	J558.38pg.128	JH2	70.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.444960	J558.h	JH4	84.536	92.857	True	False	True	False	False	False
ERR346596	ERR346596.445021	J558.21pg.111,J558.25pg.115	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.445117	MAI1,MBK2,PWK2		66.667		True	False	True	False	False	False
ERR346596	ERR346596.445140	J558.15	JH3	46.875	100.000	True	False	True	False	False	False
ERR346596	ERR346596.445224	J558.18	JH3	51.042	100.000	True	False	True	False	False	False
ERR346596	ERR346596.445240	VHSM7.a3.93	JH2	81.443	100.000	True	False	True	False	False	False
ERR346596	ERR346596.445272	J558.17	JH2	98.958	80.000	False	True	False	True	False	False
ERR346596	ERR346596.445390	J558.5	JH4	93.814	81.250	False	True	False	True	False	False
ERR346596	ERR346596.445408	VHQ52.a27.79,VOx-1	JH4	32.632	100.000	True	False	True	False	False	False
ERR346596	ERR346596.445430	MAI1,MBK2,PWK2		66.667		True	False	True	False	False	False
ERR346596	ERR346596.445515	J558.17	JH2	34.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.445711	VHQ52.a23.68	JH2	69.231	100.000	True	False	True	False	False	False
ERR346596	ERR346596.445716	VHSM7.a3.93	JH2	83.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.445730	J558.64.162,J558.74.176	JH1	8.247	100.000	True	False	True	False	False	False
ERR346596	ERR346596.445875	J558.83.189	JH2	6.122	100.000	True	False	True	False	False	False
ERR346596	ERR346596.445887	Q52.3.8,VHQ52.a3.8	JH4	28.125	93.333	True	False	True	False	False	False
ERR346596	ERR346596.446192	J558.3.90,J558.50		80.000		True	False	True	False	False	False
ERR346596	ERR346596.446217	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.446316	J558.h	JH2	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.446357	VHQ52.a27.79,VOx-1	JH4	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.446397	VHSM7.a3.93	JH2	10.417	100.000	True	False	True	False	False	False
ERR346596	ERR346596.446429	Vh10.2a	JH4	92.929	82.353	False	True	False	True	False	False
ERR346596	ERR346596.446365	J606.4.82	JH3	77.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.446425	V102	JH2	84.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.446663	J558.h	JH4	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.446774	J558.19	JH2	31.959	100.000	True	False	True	False	False	False
ERR346596	ERR346596.446829	VHQ52.a22.67	JH2	93.750	53.846	False	True	False	True	False	False
ERR346596	ERR346596.446879	J558.64.162,J558.74.176	JH3	40.206	100.000	True	False	True	False	False	False
ERR346596	ERR346596.446911	J558.50	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.446909	J558.50	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.446988	J558.19	JH3	34.021	92.308	True	False	True	False	False	False
ERR346596	ERR346596.446970	J558.h	JH4	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.447100	J606.4.82	JH3	10.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.447222	bb1,bb1.1,cr1	JK3	60.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.447375	J558.48,J558.k	JH2,JH3	70.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.447384	J558.h	JH2	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.447533	J558.l	JH4	56.250	93.333	True	False	True	False	False	False
ERR346596	ERR346596.447635	VHQ52.a27.79	JH1	80.208	100.000	True	False	True	False	False	False
ERR346596	ERR346596.447687	VHSM7.a3.93	JH3	6.186	100.000	True	False	True	False	False	False
ERR346596	ERR346596.447745	V11,VHS107.a3.106	JH1	33.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.447702	J558.14pg.104		71.429		True	False	True	False	False	False
ERR346596	ERR346596.447802	J558.70pg.171,J558.n	JH4	89.691	82.353	False	True	False	True	False	False
ERR346596	ERR346596.447862	J558.48,J558.k	JH2,JH3	70.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.447898	J558.12.102	JH4	47.423	100.000	True	False	True	False	False	False
ERR346596	ERR346596.448167	J558.50	JH3	83.673	100.000	True	False	True	False	False	False
ERR346596	ERR346596.448179	VHQ52.a27.79,VOx-1	JH4	52.632	100.000	True	False	True	False	False	False
ERR346596	ERR346596.448247	7183.15pg.26		77.778		True	False	True	False	False	False
ERR346596	ERR346596.448265	J606.4.82	JH2	84.848	100.000	True	False	True	False	False	False
ERR346596	ERR346596.448270	J558.h	JH4	84.536	92.857	True	False	True	False	False	False
ERR346596	ERR346596.448303	J558.13	JH3	3.125	100.000	True	False	True	False	False	False
ERR346596	ERR346596.448311	VHA1	JH2	44.792	86.667	True	False	True	False	False	False
ERR346596	ERR346596.448338	J558.h	JH4	82.474	92.857	True	False	True	False	False	False
ERR346596	ERR346596.448345	J558.50	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.448468	J558.15	JH4	96.939	81.250	False	True	False	True	False	False
ERR346596	ERR346596.448477	J558.54.148	JH2	95.918	35.714	False	True	False	True	False	False
ERR346596	ERR346596.448610	J558.54.148	JH2	51.020	93.333	True	False	True	False	False	False
ERR346596	ERR346596.448700	J558.18.108,J558.36.126	JH1	80.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.448643	J558.47	JH2	10.417	100.000	True	False	True	False	False	False
ERR346596	ERR346596.448745	3:3.9,7183.7.10,VH7183.7b	JH1	96.907	46.667	False	True	False	True	False	False
ERR346596	ERR346596.448799	J558.35	JH4	18.750	100.000	True	False	True	False	False	False
ERR346596	ERR346596.448800	J558.20	JH1	74.227	93.333	True	False	True	False	False	False
ERR346596	ERR346596.448777	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.448867	VHQ52.a8.22	JH2	62.500	100.000	True	False	True	False	False	False
ERR346596	ERR346596.448847	J558.47	JH1	94.898	82.353	False	True	False	True	False	False
ERR346596	ERR346596.448916	J558.21pg.111,J558.25pg.115	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.449036	J558.54.148	JH2	64.894	100.000	True	False	True	False	False	False
ERR346596	ERR346596.449117	J558.47	JH3	77.778	100.000	True	False	True	False	False	False
ERR346596	ERR346596.449092	VHQ52.a22.67	JH1	57.732	100.000	True	False	True	False	False	False
ERR346596	ERR346596.449393	VHQ52.a27.79	JH1	79.167	100.000	True	False	True	False	False	False
ERR346596	ERR346596.449489	VHSM7.a1.83	JH2	30.612	100.000	True	False	True	False	False	False
ERR346596	ERR346596.449437	VHX24.a1.84	JH3	47.917	93.333	True	False	True	False	False	False
ERR346596	ERR346596.449620	J558.8	JH3	41.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.449609	J558.17	JH3	41.053	100.000	True	False	True	False	False	False
ERR346596	ERR346596.449618	J558.41pg.131	JH2	83.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.449727	J558.50	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.449789	VH36-60.a1.85	JH4	49.485	100.000	True	False	True	False	False	False
ERR346596	ERR346596.449848	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.449866	VHQ52.a27.79	JH1	80.208	100.000	True	False	True	False	False	False
ERR346596	ERR346596.449906	V11,VHS107.a3.106	JH1	5.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.449784	Q52.3.8,VHQ52.a3.8	JH4	7.368	93.333	True	False	True	False	False	False
ERR346596	ERR346596.450012	VHSM7.a4.108	JH3	52.632	100.000	True	False	True	False	False	False
ERR346596	ERR346596.450088	J558.44	JH2	78.351	100.000	True	False	True	False	False	False
ERR346596	ERR346596.450089	J558.46	JH4	40.625	87.500	True	False	True	False	False	False
ERR346596	ERR346596.450047	J558.45	JH3	15.306	100.000	True	False	True	False	False	False
ERR346596	ERR346596.450097	J558.5	JH4	13.402	81.250	True	True	True	True	False	False
ERR346596	ERR346596.450143	J558.8	JH3	6.186	100.000	True	False	True	False	False	False
ERR346596	ERR346596.450267	V11,VHS107.a3.106	JH1	47.525	100.000	True	False	True	False	False	False
ERR346596	ERR346596.450272	J558.h	JH4	82.653	92.857	True	False	True	False	False	False
ERR346596	ERR346596.450428	VHSM7.a3.93	JH2	82.474	100.000	True	False	True	False	False	False
ERR346596	ERR346596.450412	J558.21pg.111,J558.25pg.115	JH3	82.292	100.000	True	False	True	False	False	False
ERR346596	ERR346596.450572	J558.22	JH3	51.042	100.000	True	False	True	False	False	False
ERR346596	ERR346596.450642	J558.h	JH2	54.082	86.667	True	False	True	False	False	False
ERR346596	ERR346596.450666	J558.32	JH2	84.694	92.857	True	False	True	False	False	False
ERR346596	ERR346596.450710	VH7183.7b	JH4	60.204	100.000	True	False	True	False	False	False
ERR346596	ERR346596.450805	J558.45	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.450873	J558.5	JH4	93.878	81.250	False	True	False	True	False	False
ERR346596	ERR346596.450973	J558.h	JH4	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.450926	VHQ52.a27.79	JH1	96.875	40.000	False	True	False	True	False	False
ERR346596	ERR346596.451012	VHX24.a1.84	JH3	96.939	80.000	False	True	False	True	False	False
ERR346596	ERR346596.451020	VHSM7.a3.93	JH3	5.208	100.000	True	False	True	False	False	False
ERR346596	ERR346596.451156	VHSM7.a3.93	JH2	55.670	100.000	True	False	True	False	False	False
ERR346596	ERR346596.451160	J558.29	JH4	6.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.451171	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.451221	J558.4	JH4	73.958	100.000	True	False	True	False	False	False
ERR346596	ERR346596.451136	VH7183.a37.59	JH4	5.208	93.333	True	False	True	False	False	False
ERR346596	ERR346596.451326	J558.18A,J558.54,J558.83.189	JH1	50.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.451350	J558.8	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.451450	VHSM7.a3.93	JH4	58.763	100.000	True	False	True	False	False	False
ERR346596	ERR346596.451466	Q52.1pg.2,VHQ52.a1psi.2		62.500		True	False	True	False	False	False
ERR346596	ERR346596.451499	J558.47	JH2	7.292	100.000	True	False	True	False	False	False
ERR346596	ERR346596.451555	J558.h	JH4	84.694	92.857	True	False	True	False	False	False
ERR346596	ERR346596.451591	VHSM7.a3.93	JH2	7.292	100.000	True	False	True	False	False	False
ERR346596	ERR346596.451606	J558.48,J558.k	JH2,JH3	70.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.451504	J558.h	JH4	84.694	92.857	True	False	True	False	False	False
ERR346596	ERR346596.451663	J558.k	JH4	5.155	100.000	True	False	True	False	False	False
ERR346596	ERR346596.451667	S107.4.65	JH4	50.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.451648	J558.46	JH2	14.583	100.000	True	False	True	False	False	False
ERR346596	ERR346596.451724	VHQ52.a24.72	JH3	42.268	100.000	True	False	True	False	False	False
ERR346596	ERR346596.451748	VHSM7.a3.93	JH2	22.680	100.000	True	False	True	False	False	False
ERR346596	ERR346596.452074	VHSM7.a3.93	JH3	15.464	100.000	True	False	True	False	False	False
ERR346596	ERR346596.452092	VHSM7.a3.93	JH2	5.155	100.000	True	False	True	False	False	False
ERR346596	ERR346596.452118	J558.15	JH3	38.542	100.000	True	False	True	False	False	False
ERR346596	ERR346596.452401	J558.24,J558.80.186		66.667		True	False	True	False	False	False
ERR346596	ERR346596.452417	VH61-1P,VH7183.a47.76	JH4	98.980	40.000	False	True	False	True	False	False
ERR346596	ERR346596.452361	J558.17	JH2	5.263	92.308	True	False	True	False	False	False
ERR346596	ERR346596.452514	J558.47	JH4	8.247	100.000	True	False	True	False	False	False
ERR346596	ERR346596.452535	J558.h	JH4	83.505	93.750	True	False	True	False	False	False
ERR346596	ERR346596.452493	VHQ52.a27.79,VOx-1	JH4	7.368	100.000	True	False	True	False	False	False
ERR346596	ERR346596.452641	J606.4.82	JH2	56.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.452645	J558.33	JH2	60.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.452669	J558.1	JH1	80.412	100.000	True	False	True	False	False	False
ERR346596	ERR346596.452702	J558.33	JH2	97.938	38.462	False	True	False	True	False	False
ERR346596	ERR346596.452725	VHSM7.a3.93	JH2	82.474	100.000	True	False	True	False	False	False
ERR346596	ERR346596.452729	VHSM7.a3.93	JH4	8.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.452860	VHS107.a3.106	JH4	36.634	100.000	True	False	True	False	False	False
ERR346596	ERR346596.452906	VHQ52.a27.79	JH1	72.917	100.000	True	False	True	False	False	False
ERR346596	ERR346596.452883	J558.45	JH2	84.536	92.857	True	False	True	False	False	False
ERR346596	ERR346596.452941	VHQ52.a27.79	JH1	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.452946	J558.14pg.104	JH4	71.429	100.000	True	False	True	False	False	False
ERR346596	ERR346596.453130	J558.50	JH3	80.412	100.000	True	False	True	False	False	False
ERR346596	ERR346596.453157	J558.20	JH3	96.907	42.857	False	True	False	True	False	False
ERR346596	ERR346596.453227	J558.25pg.115	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.453208	Q52.3.8,VHQ52.a3.8	JH2	80.208	100.000	True	False	True	False	False	False
ERR346596	ERR346596.453343	VHSM7.a3.93	JH3	53.191	92.308	True	False	True	False	False	False
ERR346596	ERR346596.453359	J558.64.162,J558.74.176	JH3	49.485	100.000	True	False	True	False	False	False
ERR346596	ERR346596.453500	Q52.1pg.2,VHQ52.a1psi.2		62.500		True	False	True	False	False	False
ERR346596	ERR346596.453522	J558.17,J558.6.96	JH3	57.143	100.000	True	False	True	False	False	False
ERR346596	ERR346596.453550	VHS107.a3.106	JH1	6.931	40.000	True	True	True	True	False	False
ERR346596	ERR346596.453580	J558.47	JH3	11.340	100.000	True	False	True	False	False	False
ERR346596	ERR346596.453639	J606.4.82	JH2	76.768	100.000	True	False	True	False	False	False
ERR346596	ERR346596.453669	VHSM7.a3.93	JH2	49.485	100.000	True	False	True	False	False	False
ERR346596	ERR346596.453668	J558.41pg.131	JH2,JH3	83.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.453877	J558.17	JH2	6.250	84.615	True	True	True	True	False	False
ERR346596	ERR346596.454004	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.454044	VH36-60.a1.85	JH1	88.776	84.615	False	True	False	True	False	False
ERR346596	ERR346596.454009	J558.5	JH4	97.938	82.353	False	True	False	True	False	False
ERR346596	ERR346596.454006	J558.45	JH4	11.458	93.750	True	False	True	False	False	False
ERR346596	ERR346596.454184	VHQ52.a19.61	JH4	97.895	56.250	False	True	False	True	False	False
ERR346596	ERR346596.454702	VHQ52.a19.61	JH2	82.105	100.000	True	False	True	False	False	False
ERR346596	ERR346596.454669	VHQ52.a27.79,VOx-1	JH4	30.526	100.000	True	False	True	False	False	False
ERR346596	ERR346596.454815	VH36-60.a6.114	JH4	42.391	100.000	True	False	True	False	False	False
ERR346596	ERR346596.454776	J558.46	JH4	52.083	87.500	True	False	True	False	False	False
ERR346596	ERR346596.454881	J558.35	JH2	31.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.454770	VH124	JH4	41.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.454805	VHSM7.a3.93	JH3	30.928	100.000	True	False	True	False	False	False
ERR346596	ERR346596.454826	VH7183.a4.6,VHD6.96	JH4	15.464	100.000	True	False	True	False	False	False
ERR346596	ERR346596.455060	VHSM7.a3.93	JH2	8.247	100.000	True	False	True	False	False	False
ERR346596	ERR346596.455169	J558.h	JH4	83.673	100.000	True	False	True	False	False	False
ERR346596	ERR346596.455164	J558.h	JH4	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.455206	J558.17	JH2	35.789	100.000	True	False	True	False	False	False
ERR346596	ERR346596.455243	J558.17	JH3	37.895	100.000	True	False	True	False	False	False
ERR346596	ERR346596.455244	VHSM7.a3.93	JH2	84.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.455217	J606.1.79,J606.4.82,VH22.1	JH1	77.778	100.000	True	False	True	False	False	False
ERR346596	ERR346596.455386	3:3.9,7183.7.10,VH7183.a7.10	JH1	6.186	100.000	True	False	True	False	False	False
ERR346596	ERR346596.455415	VH36-60.a2.90	JH3	27.835	100.000	True	False	True	False	False	False
